821B5D4A98CF158C3F14B1BD76E269D4,4C11ABD651E573FCBA5B1E32072081B5,[0.],[0.],[0.],[0.]
821B5D4A98CF158C3F14B1BD76E269D4,581980065ACBD23CA37C3156C178DBA0,[0.],[0.],[0.],[0.]
821B5D4A98CF158C3F14B1BD76E269D4,64F82C70D17319B4D43F2725DA27B783,[0.],[0.],[0.],[0.]
821B5D4A98CF158C3F14B1BD76E269D4,DEB026C5ED654C06A7C4B54898E186F9,[0.],[0.],[0.],[0.]
821B5D4A98CF158C3F14B1BD76E269D4,F466EE62609273208EEFD813FF064D15,[0.],[0.],[0.],[0.]
0195E193FB3865120F97DE561EACFD44,009BB83DD910B2936E9751555B77DCC5,[0.],[0.],[0.],[0.]
0195E193FB3865120F97DE561EACFD44,1F2B43618DF84C68F6041937194EEE27,[0.],[0.],[0.],[0.]
0195E193FB3865120F97DE561EACFD44,30B728A47289000694D0F3B730A640A1,[0.],[0.],[0.],[0.]
0195E193FB3865120F97DE561EACFD44,681C0C003844E173B2654AE874E1ECA0,[0.],[0.],[0.],[0.]
0195E193FB3865120F97DE561EACFD44,7CB6FA83E49B33A879D0DA6FA4DDCAF8,[0.],[0.],[0.],[0.]
0195E193FB3865120F97DE561EACFD44,88B4389EB8E4B019E33EBC6C6A942F85,[0.],[0.],[0.],[0.]
0195E193FB3865120F97DE561EACFD44,BB5A750E3973FF5E831A8E271EF5CB61,[0.],[0.],[0.],[0.]
EE1E2CA21AE7962220918C9D349C7A2A,095D20CD42C127B5EF1A08D10D8CABB0,[0.],[0.],[0.],[0.]
108468855AE5CDCB208F25123E393484,12177F7563407DD6556986C4474DB086,[0.],[0.],[0.],[0.]
108468855AE5CDCB208F25123E393484,276A47C6E9E53C4D5E1BD3F1A6C418A9,[0.],[0.],[0.],[0.]
04B7C7744E1A531EED5C2ECFAC311F58,A16A927B72912BE11BB12B9892C8EA6F,[0.],[0.],[0.],[0.]
3215CCE0D8B070F3600BE9F84728BD14,0158932D4AA4FF10FD8267F82EF7BD02,[0.],[0.],[0.],[0.]
3215CCE0D8B070F3600BE9F84728BD14,1E190FA5990C8C865E4C7134EF789A79,[0.],[0.],[0.],[0.]
3215CCE0D8B070F3600BE9F84728BD14,385FEE85EFE4C8BEBED2EB9412D45CBF,[0.],[0.],[0.],[0.]
3215CCE0D8B070F3600BE9F84728BD14,3FE8AE189AD2BC9C5F9B20723354D754,[0.],[0.],[0.],[0.]
3215CCE0D8B070F3600BE9F84728BD14,463ED0FA95E35A21765C72ABC17F214C,[0.],[0.],[0.],[0.]
3215CCE0D8B070F3600BE9F84728BD14,5B3E9AACF5B268E9F91D8B70DF13A937,[0.],[0.],[0.],[0.]
3215CCE0D8B070F3600BE9F84728BD14,87100904EF14DDDFE9A341E7588C669E,[0.],[0.],[0.],[0.]
3215CCE0D8B070F3600BE9F84728BD14,8F44544B07DBDF024AA80AC0DB3E263D,[0.],[0.],[0.],[0.]
3215CCE0D8B070F3600BE9F84728BD14,B690FE44FBAD13829C842E7D503C11AE,[0.],[0.],[0.],[0.]
3215CCE0D8B070F3600BE9F84728BD14,C83B5039A012121A99D970BA686B5A0C,[0.],[0.],[0.],[0.]
3215CCE0D8B070F3600BE9F84728BD14,C860B15AC5A2C7F9E23E686B2AD8291C,[0.],[0.],[0.],[0.]
3215CCE0D8B070F3600BE9F84728BD14,DE122D91347BBC7EAFC03FBFB161205F,[0.],[0.],[0.],[0.]
3215CCE0D8B070F3600BE9F84728BD14,F342283FF3B5D6FA3C0473BE6E810FEF,[0.],[0.],[0.],[0.]
3215CCE0D8B070F3600BE9F84728BD14,F640E42B6DE11A4154FF37C1C2FC4D69,[0.],[0.],[0.],[0.]
C078DBAAC00D602DB04D1F630E1B27B3,E0A06F09155D6A8AF566C837AE41F529,[0.],[0.],[0.],[0.]
E4053CF8A9B94EEB28C7A93ED26A0F5E,4D58578B782DB2C69110DBEDD4157B84,[0.],[0.],[0.],[0.]
E4053CF8A9B94EEB28C7A93ED26A0F5E,5E5A49814CC3C7E7F0E7EA8C9FC478F9,[0.],[0.],[0.],[0.]
E4053CF8A9B94EEB28C7A93ED26A0F5E,5F9F7614216D55D23A5EA36A8B0690BA,[0.],[0.],[0.],[0.]
E4053CF8A9B94EEB28C7A93ED26A0F5E,78E631687E0D3E730622CBF97C3644B2,[0.],[0.],[0.],[0.]
E4053CF8A9B94EEB28C7A93ED26A0F5E,84D465B9C45DBF204C7B6788B7950987,[0.],[0.],[0.],[0.]
E4053CF8A9B94EEB28C7A93ED26A0F5E,91530A0105A82CEB9615E3E08FC08AE7,[0.],[0.],[0.],[0.]
E4053CF8A9B94EEB28C7A93ED26A0F5E,A804791CB029702C79F3B663E8C64277,[0.],[0.],[0.],[0.]
E4053CF8A9B94EEB28C7A93ED26A0F5E,BE2DA5135D4E71A7FAAF1D0A7A1625F1,[0.],[0.],[0.],[0.]
E4053CF8A9B94EEB28C7A93ED26A0F5E,EE01DDE769931E0E8B067A3F1B568EEA,[0.],[0.],[0.],[0.]
68470D7148500EFAC6B9535F5ACF4E4C,08F336C901FCB49A2467018EA0C39E55,[0.],[0.],[0.],[0.]
68470D7148500EFAC6B9535F5ACF4E4C,0E5BCA6A77BAA861FD1F1FC9E0F7167C,[0.],[0.],[0.],[0.]
68470D7148500EFAC6B9535F5ACF4E4C,14EC11AE6BCF702A3DFA02F1E75CE30F,[0.],[0.],[0.],[0.]
68470D7148500EFAC6B9535F5ACF4E4C,1E883F969FEF3C304CB430FC18D3D438,[0.],[0.],[0.],[0.]
68470D7148500EFAC6B9535F5ACF4E4C,315A55AEB1DE6A2EA9C936B013E639F2,[0.],[0.],[0.],[0.]
68470D7148500EFAC6B9535F5ACF4E4C,3167851AF1C7D0C185AB48628B03F902,[0.],[0.],[0.],[0.]
68470D7148500EFAC6B9535F5ACF4E4C,32ECE018EEE605CE1A11C8453931727B,[0.],[0.],[0.],[0.]
68470D7148500EFAC6B9535F5ACF4E4C,4682A80DF1F8F860672B098A5C26BD57,[0.],[0.],[0.],[0.]
68470D7148500EFAC6B9535F5ACF4E4C,4C01B2658DBEA4DF80E9BA9F30739FAB,[0.],[0.],[0.],[0.]
68470D7148500EFAC6B9535F5ACF4E4C,4E490DEE62EC1880CD76047C35542D8A,[0.],[0.],[0.],[0.]
68470D7148500EFAC6B9535F5ACF4E4C,5E85C9B96CE880F195C7478C50D0DA75,[0.],[0.],[0.],[0.]
68470D7148500EFAC6B9535F5ACF4E4C,80C87D432B3C25DFDA5904FA30A10FF2,[0.],[0.],[0.],[0.]
68470D7148500EFAC6B9535F5ACF4E4C,88D1DA7307AD4566320462602D49A559,[0.],[0.],[0.],[0.]
68470D7148500EFAC6B9535F5ACF4E4C,9338F033284295F28592B186316FDC93,[0.],[0.],[0.],[0.]
68470D7148500EFAC6B9535F5ACF4E4C,990DDE7CB7A87DBFEB038FD880FFA425,[0.],[0.],[0.],[0.]
68470D7148500EFAC6B9535F5ACF4E4C,A6F91A81C45B684BF4704DB22181E96E,[0.],[0.],[0.],[0.]
68470D7148500EFAC6B9535F5ACF4E4C,CB300D74B12DD9EBE121A66A7B92BB24,[0.],[0.],[0.],[0.]
FC8B6CC8155A3F810D09D561A478EA85,F20D2DDC4DFEB1046211A62C092A732E,[0.],[0.],[0.],[0.]
CD3DB5FFFAAEFB1CF1B84B2F354B30FC,81B7A966D9CC0E5E4EAB38718A66EAD1,[0.],[0.],[0.],[0.]
CD3DB5FFFAAEFB1CF1B84B2F354B30FC,CC799CB842D86E8A33AD7432274ED335,[0.],[0.],[0.],[0.]
CD3DB5FFFAAEFB1CF1B84B2F354B30FC,FC8EDBAE542249588A6224BB5D7ABF6B,[0.],[0.],[0.],[0.]
C68697459CA13DD7E23D97096B17BAA5,1CEDC6A390B6A0420147F52BB8A97A36,[0.],[0.],[0.],[0.]
873FBA2FD3A09BF98CC6D0EB84C0E2B2,45BD806DD458963F76077A1E5D9F340E,[0.],[0.],[0.],[0.]
873FBA2FD3A09BF98CC6D0EB84C0E2B2,5821B285D3F7B3BB7F1B70D54059AD82,[0.],[0.],[0.],[0.]
873FBA2FD3A09BF98CC6D0EB84C0E2B2,73F307F1C9F65DEA28948C5511261422,[0.],[0.],[0.],[0.]
873FBA2FD3A09BF98CC6D0EB84C0E2B2,828B76D004A6BCF8DF02EEC06BB01E74,[0.],[0.],[0.],[0.]
873FBA2FD3A09BF98CC6D0EB84C0E2B2,A9FA8FF437C4EAECFE48D40961553219,[0.],[0.],[0.],[0.]
D5ED9443C157B85F11001A0A2B6E3CC1,E2841D8D9B909D5FAF115D322662A36D,[0.],[0.],[0.],[0.]
2B94B6A6B87EC5F21539D6B5F438F6B5,6D77A8858E2CE27D2BB1A6A9F94F0CE3,[0.],[0.],[0.],[0.]
07E9BAC4F9E84D0906FB43E22C51DAC3,E677CD5A557765A80686396197935F85,[0.],[0.],[0.],[0.]
07E9BAC4F9E84D0906FB43E22C51DAC3,F153AE2BE7973953D938944D901F49BE,[0.],[0.],[0.],[0.]
07E9BAC4F9E84D0906FB43E22C51DAC3,F3865932ED62F9CC2973A57C67B861F5,[0.],[0.],[0.],[0.]
F1F3AE5680F2699C41A79BFDA88E97B7,F20AB5544A2AFD7BA851330085106D3D,[0.],[0.],[0.],[0.]
7B5EB604D3F8CACCDEC17161D84238AA,30F6DFF611481A9D9D2667ABD1A6BEA4,[0.],[0.],[0.],[0.]
7B5EB604D3F8CACCDEC17161D84238AA,51BEECE93697DA550EA95730B07A8BCC,[0.],[0.],[0.],[0.]
7B5EB604D3F8CACCDEC17161D84238AA,A6297EB58D4159840A4ED5C8700C3FEA,[0.],[0.],[0.],[0.]
7B5EB604D3F8CACCDEC17161D84238AA,BCB83B0886381AD7F18C9C3AFE3956DA,[0.],[0.],[0.],[0.]
E1EC2B2818B39D2C17A5E9125FBE7E77,004BCC504F2D1B6805D49DE98CE274A7,[0.],[0.],[0.],[0.]
E1EC2B2818B39D2C17A5E9125FBE7E77,08B9E859DC06DDAAFB3CB968A4663F4E,[0.],[0.],[0.],[0.]
E1EC2B2818B39D2C17A5E9125FBE7E77,096673CB470A9C97DC357A58B3F37F94,[0.],[0.],[0.],[0.]
E1EC2B2818B39D2C17A5E9125FBE7E77,09E4B3A4D2DEAC38315A437BB0F7CDED,[0.],[0.],[0.],[0.]
E1EC2B2818B39D2C17A5E9125FBE7E77,0DD7DACF0F7B49F245DD0233FC0641A7,[0.],[0.],[0.],[0.]
E1EC2B2818B39D2C17A5E9125FBE7E77,0E46D668BDFBFDEB1F3E44AE3ACC257E,[0.],[0.],[0.],[0.]
E1EC2B2818B39D2C17A5E9125FBE7E77,0FC0CDDE185FECDEEF92CA6A9FB290BF,[0.],[0.],[0.],[0.]
E1EC2B2818B39D2C17A5E9125FBE7E77,1217C41E3882C6F9C8BBC9998C17F5EA,[0.],[0.],[0.],[0.]
E1EC2B2818B39D2C17A5E9125FBE7E77,15BEA16DB6ACEB44E83AC9DC0806155D,[0.],[0.],[0.],[0.]
E1EC2B2818B39D2C17A5E9125FBE7E77,174678D9A3D3B38D6B4AA42F9CF0E8E8,[0.],[0.],[0.],[0.]
E1EC2B2818B39D2C17A5E9125FBE7E77,175EE01164AF7C213E44445134121453,[0.],[0.],[0.],[0.]
E1EC2B2818B39D2C17A5E9125FBE7E77,1768855F3300BB4657E4FA144D2A2051,[0.],[0.],[0.],[0.]
E1EC2B2818B39D2C17A5E9125FBE7E77,18D3AA8C0267EF042C8D756DE08CE9DF,[0.],[0.],[0.],[0.]
E1EC2B2818B39D2C17A5E9125FBE7E77,21AB62E22511CBB4BD108599C1B18031,[0.],[0.],[0.],[0.]
E1EC2B2818B39D2C17A5E9125FBE7E77,23C4202FB3A6C4F047ACD0A919A6F3B4,[0.],[0.],[0.],[0.]
E1EC2B2818B39D2C17A5E9125FBE7E77,2554D91388B9EAABB89FE491C6CC9DD0,[0.],[0.],[0.],[0.]
E1EC2B2818B39D2C17A5E9125FBE7E77,28C6BEF87AEA2829AB4241FFDDB4C37D,[0.],[0.],[0.],[0.]
E1EC2B2818B39D2C17A5E9125FBE7E77,28D10FED349E7CD329F9B233DF8EA4E5,[0.],[0.],[0.],[0.]
E1EC2B2818B39D2C17A5E9125FBE7E77,29C32415FCDAB56B17D15BE3E5A8D140,[0.],[0.],[0.],[0.]
E1EC2B2818B39D2C17A5E9125FBE7E77,2C1C8FC451744F92CA06A45A069C190F,[0.],[0.],[0.],[0.]
E1EC2B2818B39D2C17A5E9125FBE7E77,2CB38938C4DCA4E768FEE2ADE695EB5E,[0.],[0.],[0.],[0.]
E1EC2B2818B39D2C17A5E9125FBE7E77,33F999669C9BB1DEDC47BB83D22E57A6,[0.],[0.],[0.],[0.]
E1EC2B2818B39D2C17A5E9125FBE7E77,3406EBA3807F5F429B80E71C6238646C,[0.],[0.],[0.],[0.]
E1EC2B2818B39D2C17A5E9125FBE7E77,3CFA2D6B13102E0A6D5D744977729144,[0.],[0.],[0.],[0.]
E1EC2B2818B39D2C17A5E9125FBE7E77,3D0ACC36A919155973EA9E511582E098,[0.],[0.],[0.],[0.]
E1EC2B2818B39D2C17A5E9125FBE7E77,40B37CD87256C0D7192B24D85182C1DC,[0.],[0.],[0.],[0.]
E1EC2B2818B39D2C17A5E9125FBE7E77,46014A71EEB3870A40CC185F4EB542C9,[0.],[0.],[0.],[0.]
E1EC2B2818B39D2C17A5E9125FBE7E77,4EFD6B1448471283B5CA4C760D1B2A87,[0.],[0.],[0.],[0.]
E1EC2B2818B39D2C17A5E9125FBE7E77,4F36B537ED013DC6C0E504EB34A03576,[0.],[0.],[0.],[0.]
E1EC2B2818B39D2C17A5E9125FBE7E77,4F96E52371110BCD032503FF83BCAC33,[0.],[0.],[0.],[0.]
E1EC2B2818B39D2C17A5E9125FBE7E77,583D3DA0379BDD1683DD7A138B3D23A0,[0.],[0.],[0.],[0.]
E1EC2B2818B39D2C17A5E9125FBE7E77,58A35EE59D9002DF8550690BB242F537,[0.],[0.],[0.],[0.]
E1EC2B2818B39D2C17A5E9125FBE7E77,5A8FE2A8C34FF1E6535D77E2544AE14C,[0.],[0.],[0.],[0.]
E1EC2B2818B39D2C17A5E9125FBE7E77,60CBD451E10FD6A841FAE85AE8C0EFFB,[0.],[0.],[0.],[0.]
E1EC2B2818B39D2C17A5E9125FBE7E77,6463CC11FC1199969ABFC6F6E45E34A9,[0.],[0.],[0.],[0.]
E1EC2B2818B39D2C17A5E9125FBE7E77,69B09E75F2C526187A9BB62700CF1487,[0.],[0.],[0.],[0.]
E1EC2B2818B39D2C17A5E9125FBE7E77,6E46ADBC4D388712044C3FD0571CDD6D,[0.],[0.],[0.],[0.]
E1EC2B2818B39D2C17A5E9125FBE7E77,74C0A33B0C1B444377068BF9080467EF,[0.],[0.],[0.],[0.]
E1EC2B2818B39D2C17A5E9125FBE7E77,75391A791DEA174AFB3A1D1A0F7B51C9,[0.],[0.],[0.],[0.]
E1EC2B2818B39D2C17A5E9125FBE7E77,7574A014C169BEC6C48D0BCC23EB4295,[0.],[0.],[0.],[0.]
E1EC2B2818B39D2C17A5E9125FBE7E77,7777223336822A5CD25110E0A7DDBFD1,[0.],[0.],[0.],[0.]
E1EC2B2818B39D2C17A5E9125FBE7E77,7D3084906D4333A50789E6CB150978ED,[0.],[0.],[0.],[0.]
E1EC2B2818B39D2C17A5E9125FBE7E77,7DC20EE5EF5020E2B526D004B20146DD,[0.],[0.],[0.],[0.]
E1EC2B2818B39D2C17A5E9125FBE7E77,81F307F775C39065C0442107493CDD40,[0.],[0.],[0.],[0.]
E1EC2B2818B39D2C17A5E9125FBE7E77,926DD9261D92A0E1C5178BE10CBE47A5,[0.],[0.],[0.],[0.]
E1EC2B2818B39D2C17A5E9125FBE7E77,9704B6B7D714B1D9281E49AABDB98E9B,[0.],[0.],[0.],[0.]
E1EC2B2818B39D2C17A5E9125FBE7E77,9BE818BFC59B01B5EB5C0C1DDCD9C6A8,[0.],[0.],[0.],[0.]
E1EC2B2818B39D2C17A5E9125FBE7E77,9D2880AC0D75522F30EC17D3E939897F,[0.],[0.],[0.],[0.]
E1EC2B2818B39D2C17A5E9125FBE7E77,A5280A4AA5390ABC7D93CE1164A607E2,[0.],[0.],[0.],[0.]
E1EC2B2818B39D2C17A5E9125FBE7E77,A610BB15FC8001CA6E81883B7FC50493,[0.],[0.],[0.],[0.]
E1EC2B2818B39D2C17A5E9125FBE7E77,AD9859929B1E70CB7BF54202F0578B69,[0.],[0.],[0.],[0.]
E1EC2B2818B39D2C17A5E9125FBE7E77,B3190148B888625A119D673E96A55984,[0.],[0.],[0.],[0.]
E1EC2B2818B39D2C17A5E9125FBE7E77,B6901BCEC7FDAB01B964B7391A3C30B1,[0.],[0.],[0.],[0.]
E1EC2B2818B39D2C17A5E9125FBE7E77,B776888CAD049966A7D6E5D09EAE661B,[0.],[0.],[0.],[0.]
E1EC2B2818B39D2C17A5E9125FBE7E77,B84EA98EC8539F9055A0C02A6FF88BF1,[0.],[0.],[0.],[0.]
E1EC2B2818B39D2C17A5E9125FBE7E77,BDCA2BFFC58906478E1950340ED34802,[0.],[0.],[0.],[0.]
E1EC2B2818B39D2C17A5E9125FBE7E77,BE8BA0F7C2D3D7DB13B4FEA84423D215,[0.],[0.],[0.],[0.]
E1EC2B2818B39D2C17A5E9125FBE7E77,C11B4506F2E53BBDDF1E2F26B101AE3C,[0.],[0.],[0.],[0.]
E1EC2B2818B39D2C17A5E9125FBE7E77,C3855B2C8B1717E852BC0055922681A6,[0.],[0.],[0.],[0.]
E1EC2B2818B39D2C17A5E9125FBE7E77,CD2EE4D256CE5A2D9AAF335993E2FA10,[0.],[0.],[0.],[0.]
E1EC2B2818B39D2C17A5E9125FBE7E77,CF04DA6440EB2E16753C43F850D74D26,[0.],[0.],[0.],[0.]
E1EC2B2818B39D2C17A5E9125FBE7E77,CF2F6F131BBB8D930FA86145089CFB09,[0.],[0.],[0.],[0.]
E1EC2B2818B39D2C17A5E9125FBE7E77,D2D0B1C954E89F4C4BBF0040C15B130E,[0.],[0.],[0.],[0.]
E1EC2B2818B39D2C17A5E9125FBE7E77,D560157B0732BA621FAD4DF7565F5CB0,[0.],[0.],[0.],[0.]
E1EC2B2818B39D2C17A5E9125FBE7E77,D833D7F05A2F484F2AEDD25B0675B137,[0.],[0.],[0.],[0.]
E1EC2B2818B39D2C17A5E9125FBE7E77,DC2A90C6BB52474EA09017F59A2D5901,[0.],[0.],[0.],[0.]
E1EC2B2818B39D2C17A5E9125FBE7E77,DFA277A0A20940B5315C4DA1AC59A2DD,[0.],[0.],[0.],[0.]
E1EC2B2818B39D2C17A5E9125FBE7E77,E9F8D63722D9C062F0B974E369E7783F,[0.],[0.],[0.],[0.]
E1EC2B2818B39D2C17A5E9125FBE7E77,EA2123E9E5808C6D550BED2F50F07B8B,[0.],[0.],[0.],[0.]
E1EC2B2818B39D2C17A5E9125FBE7E77,F2F137C39A611674192F7793BE07B79A,[0.],[0.],[0.],[0.]
E1EC2B2818B39D2C17A5E9125FBE7E77,F8B319517755E60A7CBAF3DB552FBE91,[0.],[0.],[0.],[0.]
50C6FC9303046A3A8C6E180A1634DE3C,3043B38FC227CAE990EAA5CDF2326AA8,[0.],[0.],[0.],[0.]
50C6FC9303046A3A8C6E180A1634DE3C,4509A3BDC7E0E775F9D8A817AFA9F72D,[0.],[0.],[0.],[0.]
50C6FC9303046A3A8C6E180A1634DE3C,5C2DBDBC53CF405286DD7C2C5B43A923,[0.],[0.],[0.],[0.]
50C6FC9303046A3A8C6E180A1634DE3C,61B2ADA38125B9E2903B1969361AE752,[0.],[0.],[0.],[0.]
50C6FC9303046A3A8C6E180A1634DE3C,F18AE6D80C0271A2EA8FE1DF4261F35B,[0.],[0.],[0.],[0.]
AA31EE4BDF29C959505B22FC99FC42F9,83AAF68565984746921D59FE39581466,[0.],[0.],[0.],[0.]
AA31EE4BDF29C959505B22FC99FC42F9,926498A5583A201218FA83D3238EAE31,[0.],[0.],[0.],[0.]
A0C18744FD1F64249143A389C6848E2D,1C195D237DE1F9E5D332E38E6AFCD7AB,[0.],[0.],[0.],[0.]
A0C18744FD1F64249143A389C6848E2D,5DF74B3CC2B51046F1B2D0C390464767,[0.],[0.],[0.],[0.]
B41FA8D5632B7A25F407EE1F5B7440F2,727B57ED098C85128F457EB24552EA0D,[0.],[0.],[0.],[0.]
B41FA8D5632B7A25F407EE1F5B7440F2,F2A7A1B980EDE35AFA0D7201B54C6F5A,[0.],[0.],[0.],[0.]
E0C7D81140B16F58B1B005228A29E0B3,5E468DFB73C4D64A8A8EEB6E7AF92E9B,[0.],[0.],[0.],[0.]
E0C7D81140B16F58B1B005228A29E0B3,C7DF61A61BC7F785A4F67AF31FFE4C9B,[0.],[0.],[0.],[0.]
A0AC380D8F798C06EEFDC6D32EBCC409,55F9B83571B2167C38392137E870FA20,[0.],[0.],[0.],[0.]
A8AC72AD1B865DD430512FBDE6E2FA4B,04805AAA7A2DA964BCED71E3B099ECF0,[0.],[0.],[0.],[0.]
A8AC72AD1B865DD430512FBDE6E2FA4B,06E2E999114E865DEB2F9EC9E31EC061,[0.],[0.],[0.],[0.]
A8AC72AD1B865DD430512FBDE6E2FA4B,1147198827AEEC187E5701100A047910,[0.],[0.],[0.],[0.]
A8AC72AD1B865DD430512FBDE6E2FA4B,1958C5A1AF21AE7DFA1B709F5D45BB9C,[0.],[0.],[0.],[0.]
A8AC72AD1B865DD430512FBDE6E2FA4B,1CF5EDA0464B44D637FFA6E40EC0BC73,[0.],[0.],[0.],[0.]
A8AC72AD1B865DD430512FBDE6E2FA4B,308F56865CF76266744C96BE211B6909,[0.],[0.],[0.],[0.]
A8AC72AD1B865DD430512FBDE6E2FA4B,3789984408CDA16A3A8D1EA113C50064,[0.],[0.],[0.],[0.]
A8AC72AD1B865DD430512FBDE6E2FA4B,3978412C4B2819E60E77F44F1DD548C1,[0.],[0.],[0.],[0.]
A8AC72AD1B865DD430512FBDE6E2FA4B,4916D8DB005D9C3BEDA975841C947A0B,[0.],[0.],[0.],[0.]
A8AC72AD1B865DD430512FBDE6E2FA4B,5D2073E67B1B5100EF1BE49DCCAF607F,[0.],[0.],[0.],[0.]
A8AC72AD1B865DD430512FBDE6E2FA4B,5E863B14744B04635B2EBA339C30D068,[0.],[0.],[0.],[0.]
A8AC72AD1B865DD430512FBDE6E2FA4B,5F1F6D10D91F8F5D9B232DFCDC8E4475,[0.],[0.],[0.],[0.]
A8AC72AD1B865DD430512FBDE6E2FA4B,61B966A4691BCBEF09F0E762E25AA671,[0.],[0.],[0.],[0.]
A8AC72AD1B865DD430512FBDE6E2FA4B,62A141B9C6F0B970C4F7E687DD08A26E,[0.],[0.],[0.],[0.]
A8AC72AD1B865DD430512FBDE6E2FA4B,63D33CF44093A45E9C1D4BBEA127FEC5,[0.],[0.],[0.],[0.]
A8AC72AD1B865DD430512FBDE6E2FA4B,668B13B6BC20C2CC8E2B2E39CF1E27D0,[0.],[0.],[0.],[0.]
A8AC72AD1B865DD430512FBDE6E2FA4B,7BD5C9DE3D64248A9D9A408651681355,[0.],[0.],[0.],[0.]
A8AC72AD1B865DD430512FBDE6E2FA4B,86D6A4387B98EF99CEBC3D7789511EF3,[0.],[0.],[0.],[0.]
A8AC72AD1B865DD430512FBDE6E2FA4B,AEBE2810FA08A70F13F57A1E161B0832,[0.],[0.],[0.],[0.]
A8AC72AD1B865DD430512FBDE6E2FA4B,AFDFA28FB73F48ED0ABF3CA54499C965,[0.],[0.],[0.],[0.]
A8AC72AD1B865DD430512FBDE6E2FA4B,B2C5E71DFC1641EA5257244BD42A005E,[0.],[0.],[0.],[0.]
A8AC72AD1B865DD430512FBDE6E2FA4B,B560AA8F8406DB21ACB501DE535CF472,[0.],[0.],[0.],[0.]
A8AC72AD1B865DD430512FBDE6E2FA4B,BEA9E15A048EDC7573857062E4E04B2E,[0.],[0.],[0.],[0.]
A8AC72AD1B865DD430512FBDE6E2FA4B,C752A0B9F8EDC74EFD591D56371AD341,[0.],[0.],[0.],[0.]
A8AC72AD1B865DD430512FBDE6E2FA4B,CC58172BCD8139AB6EE43BF756BD6B4D,[0.],[0.],[0.],[0.]
